May 12, 2026   14:02:57
A.C. Impedance
File: c:\users\pc\desktop\srtpData Source:  Experiment
Instrument Model:  CHI760E
Header: 
Note: 

Init E (V) = 3.3
High Frequency (Hz) = 1e+4
Low Frequency (Hz) = 0.01
Imp FT
Amplitude (V) = 0.005
Quiet Time (sec) = 2
Cycles (.1-1Hz) = 1
Cycles (.01-.1Hz) = 1
Cycles (.001-.01Hz) = 1

Freq/Hz, Z'/ohm, Z"/ohm, Z/ohm, Phase/deg
2.570e+1, 3.482e-1, -7.208e-3, 3.483e-1, -1.2
2.123e+1, 3.488e-1, -7.282e-3, 3.489e-1, -1.2
1.744e+1, 3.495e-1, -7.274e-3, 3.496e-1, -1.2
1.436e+1, 3.503e-1, -7.255e-3, 3.504e-1, -1.2
1.191e+1, 3.511e-1, -6.733e-3, 3.511e-1, -1.1
9.766e+0, 3.518e-1, -5.910e-3, 3.518e-1, -1.0
8.071e+0, 3.525e-1, -5.442e-3, 3.525e-1, -0.9
6.643e+0, 3.532e-1, -5.316e-3, 3.532e-1, -0.9
5.486e+0, 3.538e-1, -5.442e-3, 3.539e-1, -0.9
4.542e+0, 3.545e-1, -5.616e-3, 3.546e-1, -0.9
3.742e+0, 3.552e-1, -5.463e-3, 3.552e-1, -0.9
3.090e+0, 3.559e-1, -5.156e-3, 3.559e-1, -0.8
2.550e+0, 3.565e-1, -5.105e-3, 3.566e-1, -0.8
2.105e+0, 3.573e-1, -5.219e-3, 3.573e-1, -0.8
1.738e+0, 3.580e-1, -5.442e-3, 3.581e-1, -0.9
1.434e+0, 3.587e-1, -5.752e-3, 3.588e-1, -0.9
1.184e+0, 3.594e-1, -5.663e-3, 3.595e-1, -0.9
9.766e-1, 3.601e-1, -5.428e-3, 3.601e-1, -0.9
8.071e-1, 3.607e-1, -5.658e-3, 3.608e-1, -0.9
6.643e-1, 3.615e-1, -6.242e-3, 3.616e-1, -1.0
5.486e-1, 3.623e-1, -7.044e-3, 3.624e-1, -1.1
4.542e-1, 3.631e-1, -7.823e-3, 3.632e-1, -1.2
3.742e-1, 3.640e-1, -8.675e-3, 3.641e-1, -1.4
3.090e-1, 3.650e-1, -9.611e-3, 3.652e-1, -1.5
2.550e-1, 3.662e-1, -1.062e-2, 3.663e-1, -1.7
2.105e-1, 3.674e-1, -1.168e-2, 3.676e-1, -1.8
1.738e-1, 3.688e-1, -1.286e-2, 3.690e-1, -2.0
1.434e-1, 3.703e-1, -1.426e-2, 3.706e-1, -2.2
1.184e-1, 3.720e-1, -1.588e-2, 3.724e-1, -2.4
9.766e-2, 3.740e-1, -1.756e-2, 3.744e-1, -2.7
8.071e-2, 3.762e-1, -1.942e-2, 3.767e-1, -3.0
6.643e-2, 3.785e-1, -2.150e-2, 3.791e-1, -3.3
5.486e-2, 3.811e-1, -2.345e-2, 3.819e-1, -3.5
4.542e-2, 3.841e-1, -2.554e-2, 3.849e-1, -3.8
3.742e-2, 3.872e-1, -2.812e-2, 3.882e-1, -4.2
3.090e-2, 3.907e-1, -3.115e-2, 3.919e-1, -4.6
2.550e-2, 3.944e-1, -3.453e-2, 3.960e-1, -5.0
2.105e-2, 3.987e-1, -3.827e-2, 4.005e-1, -5.5
1.738e-2, 4.035e-1, -4.225e-2, 4.057e-1, -6.0
1.434e-2, 4.088e-1, -4.629e-2, 4.114e-1, -6.5
1.184e-2, 4.148e-1, -5.042e-2, 4.178e-1, -6.9
