May 13, 2026   14:43:29
A.C. Impedance
File: c:\users\pc\desktop\srtpData Source:  Experiment
Instrument Model:  CHI760E
Header: 
Note: 

Init E (V) = 3.298
High Frequency (Hz) = 1e+4
Low Frequency (Hz) = 0.01
Imp FT
Amplitude (V) = 0.005
Quiet Time (sec) = 2
Cycles (.1-1Hz) = 1
Cycles (.01-.1Hz) = 1
Cycles (.001-.01Hz) = 1

Freq/Hz, Z'/ohm, Z"/ohm, Z/ohm, Phase/deg
1.465e+2, 2.778e-1, -6.530e-3, 2.779e-1, -1.3
1.172e+2, 2.844e-1, -5.893e-3, 2.845e-1, -1.2
9.766e+1, 2.936e-1, -5.662e-3, 2.937e-1, -1.1
8.138e+1, 2.997e-1, -6.009e-3, 2.997e-1, -1.1
6.975e+1, 3.028e-1, -6.667e-3, 3.029e-1, -1.3
5.744e+1, 3.037e-1, -7.353e-3, 3.038e-1, -1.4
4.650e+1, 3.040e-1, -7.897e-3, 3.041e-1, -1.5
3.756e+1, 3.043e-1, -8.282e-3, 3.044e-1, -1.6
3.150e+1, 3.049e-1, -8.623e-3, 3.050e-1, -1.6
2.570e+1, 3.057e-1, -8.859e-3, 3.058e-1, -1.7
2.123e+1, 3.066e-1, -9.005e-3, 3.067e-1, -1.7
1.744e+1, 3.075e-1, -9.175e-3, 3.077e-1, -1.7
1.436e+1, 3.085e-1, -9.300e-3, 3.086e-1, -1.7
1.191e+1, 3.082e-1, -8.775e-3, 3.083e-1, -1.6
9.766e+0, 3.071e-1, -7.889e-3, 3.072e-1, -1.5
8.071e+0, 3.068e-1, -7.398e-3, 3.069e-1, -1.4
6.643e+0, 3.071e-1, -7.304e-3, 3.072e-1, -1.4
5.486e+0, 3.079e-1, -7.483e-3, 3.080e-1, -1.4
4.542e+0, 3.089e-1, -7.711e-3, 3.090e-1, -1.4
3.742e+0, 3.099e-1, -7.652e-3, 3.100e-1, -1.4
3.090e+0, 3.109e-1, -7.380e-3, 3.110e-1, -1.4
2.550e+0, 3.118e-1, -7.371e-3, 3.119e-1, -1.4
2.105e+0, 3.127e-1, -7.616e-3, 3.128e-1, -1.4
1.738e+0, 3.136e-1, -7.999e-3, 3.137e-1, -1.5
1.434e+0, 3.146e-1, -8.443e-3, 3.147e-1, -1.5
1.184e+0, 3.155e-1, -8.554e-3, 3.156e-1, -1.6
9.766e-1, 3.164e-1, -8.571e-3, 3.165e-1, -1.6
8.071e-1, 3.172e-1, -9.017e-3, 3.174e-1, -1.6
6.643e-1, 3.182e-1, -9.811e-3, 3.184e-1, -1.8
5.486e-1, 3.191e-1, -1.081e-2, 3.193e-1, -1.9
4.542e-1, 3.200e-1, -1.189e-2, 3.203e-1, -2.1
3.742e-1, 3.210e-1, -1.317e-2, 3.213e-1, -2.3
3.090e-1, 3.221e-1, -1.455e-2, 3.224e-1, -2.6
2.550e-1, 3.234e-1, -1.610e-2, 3.238e-1, -2.9
2.105e-1, 3.247e-1, -1.791e-2, 3.252e-1, -3.2
1.738e-1, 3.260e-1, -1.991e-2, 3.266e-1, -3.5
1.434e-1, 3.275e-1, -2.214e-2, 3.283e-1, -3.9
1.184e-1, 3.292e-1, -2.469e-2, 3.301e-1, -4.3
9.766e-2, 3.310e-1, -2.758e-2, 3.321e-1, -4.8
8.071e-2, 3.331e-1, -3.089e-2, 3.346e-1, -5.3
6.643e-2, 3.356e-1, -3.458e-2, 3.374e-1, -5.9
5.486e-2, 3.384e-1, -3.848e-2, 3.406e-1, -6.5
4.542e-2, 3.416e-1, -4.289e-2, 3.443e-1, -7.2
3.742e-2, 3.451e-1, -4.816e-2, 3.485e-1, -7.9
3.090e-2, 3.492e-1, -5.436e-2, 3.534e-1, -8.8
2.550e-2, 3.539e-1, -6.144e-2, 3.592e-1, -9.8
2.105e-2, 3.593e-1, -6.936e-2, 3.659e-1, -10.9
1.738e-2, 3.656e-1, -7.809e-2, 3.739e-1, -12.1
1.434e-2, 3.732e-1, -8.765e-2, 3.833e-1, -13.2
1.184e-2, 3.819e-1, -9.807e-2, 3.942e-1, -14.4
